Sample_ID,Collect_DateTime,Ammonia Nitrogen,Conductivity,"Conductivity, Field",Dissolved Oxygen,"Dissolved Oxygen, Field",E. coli,Enterococcus,Fecal Coliform,Nitrite + Nitrate Nitrogen,Orthophosphate Phosphorus,Silica,Temperature,Total Alkalinity,Total Nitrogen,Total Phosphorus,Total Suspended Solids,Turbidity,pH,"pH, Field"
25053,06/11/2003 10:10:00 AM,0.0384,,112.0,,7.3,57.0,,47.0,0.302,0.0165,,13.3,38.2,0.493,0.0423,13.3,5.12,,6.8
25089,07/14/2003 09:46:00 AM,0.0401,,167.0,,9.2,61.0,,70.0,0.388,0.0146,,18.2,54.0,0.602,0.045,4.39,2.32,,6.9
25153,08/12/2003 10:27:00 AM,0.0267,,154.0,,8.2,55.0,,140.0,0.2,0.0197,,18.2,50.1,0.385,0.0479,4.4,2.43,,6.9
25252,09/10/2003 10:26:00 AM,0.0591,,166.0,,7.3,140.0,,170.0,0.27,0.0208,,16.2,49.5,0.51,0.0641,5.1,3.08,,7.0
25278,10/13/2003 10:27:00 AM,0.0873,,152.0,,9.5,160.0,,91.0,0.384,0.019,,12.1,45.7,0.652,0.0461,2.4,2.09,,7.6
25350,11/12/2003 11:15:00 AM,0.017,,68.8,,10.7,41.0,,32.0,0.264,0.0148,,7.7,27.4,0.399,0.034,4.4,3.26,,7.6
25440,12/10/2003 10:37:00 AM,0.0208,,79.9,,10.5,23.0,,17.0,0.623,0.0184,,5.9,28.2,0.784,0.0334,3.8,2.18,,6.8
25496,01/14/2004 10:10:00 AM,0.0243,,103.0,,10.3,21.0,,23.0,0.876,0.0182,,6.5,34.5,1.09,0.0356,2.4,3.48,,7.4
25553,02/11/2004 10:18:00 AM,0.0207,,94.6,,11.1,17.0,,10.0,0.669,0.0144,,5.3,32.2,0.838,0.0351,5.9,3.6,,7.2
25620,03/10/2004 10:04:00 AM,0.01,,57.9,,9.0,13.0,,11.0,0.323,0.012,,8.3,22.8,0.458,0.0295,20.2,6.55,,7.1
25664,04/14/2004 10:05:00 AM,,,63.7,,9.5,33.0,,17.0,0.212,0.00787,,10.5,24.9,0.292,0.0225,5.6,3.06,,7.3
25720,05/12/2004 11:37:00 AM,0.019,,81.7,,9.8,32.0,,49.0,0.229,0.0104,,12.0,31.5,0.572,0.0271,6.8,2.71,,7.5
25761,05/26/2004 12:28:00 PM,0.028,,87.6,,8.7,390.0,,510.0,0.196,0.0102,13.3,14.0,32.1,0.375,0.0363,7.6,4.09,,7.0
25825,06/16/2004 01:19:00 PM,0.019,,95.0,,8.6,25.0,,24.0,0.257,0.0164,,16.0,34.8,0.395,0.0316,4.4,2.68,,7.6
25900,07/14/2004 10:20:00 AM,0.0382,,141.0,,6.1,36.0,,27.0,0.274,0.0161,,18.8,44.8,0.46,0.0399,5.5,2.39,,7.1
25986,08/11/2004 10:16:00 AM,0.0805,,191.0,,8.0,57.0,,52.0,0.286,0.0221,,20.1,57.1,0.574,0.061,4.1,2.48,,7.0
26034,09/13/2004 10:10:00 AM,0.02,,88.5,,7.4,330.0,,450.0,0.263,0.0197,,15.8,33.4,0.405,0.0483,11.9,5.38,,6.4
26102,10/12/2004 12:00:00 AM,,,,,,,,,,,,,,,0.0508,,,,
26107,10/12/2004 10:35:00 AM,0.0318,,121.0,,9.3,20.0,,30.0,0.272,0.0217,,12.8,39.7,0.451,0.0416,3.8,2.32,,7.2
26163,01/18/2005 09:22:00 AM,0.0534,,74.4,,12.2,750.0,,470.0,0.732,0.0259,,5.1,24.8,1.25,0.102,63.2,29.0,,7.6
26214,11/10/2004 09:47:00 AM,0.019,,95.2,,11.0,20.0,,13.0,0.322,0.0153,,8.8,34.6,0.441,0.0266,3.8,2.1,,7.3
26272,12/07/2004 11:00:00 AM,0.0304,,84.6,,9.7,25.0,,35.0,0.582,0.0254,,6.4,33.0,0.783,0.048,5.2,3.08,,7.5
26343,01/11/2005 12:00:00 AM,,,,,,,,,,,,,,,0.0421,,,,
26348,01/11/2005 10:33:00 AM,0.0515,,129.0,,11.5,11.0,,5.0,0.691,0.0163,,3.6,41.5,0.889,0.0342,2.4,2.16,,7.1
26410,02/16/2005 10:30:00 AM,0.0289,,118.0,,11.2,5.0,,5.0,0.572,0.0141,,4.6,37.4,0.748,0.0307,2.7,2.28,,7.5
26453,10/31/2005 11:13:00 AM,0.05,,89.3,,9.8,130.0,,130.0,0.326,0.0186,,10.6,39.7,0.559,0.043,6.6,2.53,,7.1
26501,03/16/2005 09:49:00 AM,0.0348,,200.0,,9.6,20.0,,22.0,0.57,0.0155,,8.6,53.1,0.754,0.0355,1.6,2.07,,7.2
26574,04/13/2005 12:00:00 AM,,,,,,,,,,,,,,,0.0491,,,,
26579,04/13/2005 10:17:00 AM,0.016,,85.4,,11.5,160.0,,120.0,0.438,0.0161,,7.7,32.3,0.649,0.0372,4.8,2.25,,7.5
26642,05/11/2005 10:08:00 AM,0.0283,,102.0,,7.5,540.0,,480.0,0.523,0.0223,,12.9,38.7,0.896,0.0596,11.3,5.12,,7.4
26715,06/15/2005 10:00:00 AM,0.013,,77.9,,9.2,61.0,,50.0,0.282,0.0148,,13.4,32.0,0.393,0.0346,5.4,3.18,,7.3
26780,07/13/2005 10:00:00 AM,0.0365,,123.0,,8.5,210.0,,86.0,0.373,0.0211,,16.8,43.7,0.555,0.0499,5.8,4.08,,7.3
26852,08/10/2005 11:35:00 AM,0.0251,,149.0,,10.2,36.0,,70.0,0.238,0.0138,,17.8,49.2,0.428,0.0407,5.3,2.09,,7.3
26945,09/14/2005 10:22:00 AM,0.0657,,135.0,,7.5,51.0,,59.0,0.334,0.0208,,14.6,47.1,0.575,0.0547,8.1,3.41,,7.5
27029,10/12/2005 10:30:00 AM,0.105,,102.0,,8.7,39.0,,34.0,0.447,0.0372,,12.4,43.0,0.716,0.0619,5.8,2.99,,7.1
27098,01/09/2006 09:30:00 AM,0.013,,57.1,,12.0,28.0,,34.0,0.588,0.018,,6.6,24.1,0.829,0.0793,34.4,16.2,,6.9
27138,11/16/2005 11:28:00 AM,,,61.1,,11.7,14.0,,17.0,0.433,0.0145,,6.1,34.0,0.581,0.0343,5.94,3.3,,7.1
27201,12/14/2005 11:29:00 AM,0.0446,,115.0,,11.6,8.0,,19.0,0.669,0.0173,,4.7,43.8,0.813,0.036,2.2,3.25,,7.3
27263,02/15/2006 10:14:00 AM,0.0242,,97.0,,10.3,4.0,,11.0,0.72,0.015,,5.2,34.8,0.863,0.0367,7.8,4.59,,7.3
27265,02/15/2006 10:09:00 AM,0.0239,,97.9,,10.4,5.0,,10.0,0.714,0.0155,,5.1,36.7,0.862,0.0363,7.9,4.09,,7.3
27311,09/19/2006 09:30:00 AM,0.0397,,141.0,,7.9,570.0,,880.0,0.341,0.0143,,14.6,46.7,0.621,0.0676,9.8,4.5,,7.3
27379,03/15/2006 10:17:00 AM,0.0278,,109.0,,10.9,17.0,,12.0,0.593,0.0116,,7.3,36.8,0.692,0.0376,5.5,3.94,,7.5
27447,04/12/2006 11:00:00 AM,,,67.5,,10.8,10.0,,25.0,0.254,0.00852,,8.6,25.1,0.389,0.0298,16.4,3.38,,6.9
27505,05/10/2006 10:12:00 AM,0.0319,,94.7,,9.5,18.0,,10.0,0.252,0.0118,,10.9,30.0,0.39,0.0306,3.1,2.0,,7.1
27581,06/14/2006 10:18:00 AM,0.0288,,118.0,,8.9,290.0,,240.0,0.472,0.017,,14.0,39.8,0.76,0.0476,5.6,3.41,,7.5
27648,07/12/2006 11:16:00 AM,0.0489,,155.0,,8.5,32.0,,43.0,0.459,0.0189,,16.0,48.3,0.603,0.0427,3.6,2.05,,7.0
27713,08/16/2006 11:18:00 AM,0.0453,,195.0,,8.3,30.0,,35.0,0.345,0.0213,,17.6,55.1,0.525,0.0508,2.09,2.08,,7.3
27805,09/13/2006 10:15:00 AM,0.0642,,177.0,,7.6,53.0,,52.0,0.334,0.0195,,15.8,52.3,0.453,0.044,2.4,2.3,,7.5
27856,10/11/2006 10:15:00 AM,0.0478,,165.0,,10.0,24.0,,26.0,0.371,0.0223,,11.1,52.7,0.584,0.0451,2.2,2.44,,7.7
27899,11/07/2006 09:08:00 AM,,,43.7,,9.7,540.0,,510.0,0.744,0.0126,,10.9,12.8,1.79,0.169,312.0,268.0,,7.2
27946,11/15/2006 10:25:00 AM,0.013,,61.9,,10.6,45.0,,62.0,0.485,0.0208,,7.7,22.6,0.862,0.117,117.0,70.7,,7.0
27993,05/21/2007 09:38:00 AM,0.019,,93.6,,9.7,100.0,,80.0,0.267,0.00932,,11.2,35.3,0.409,0.0253,4.2,1.2,,7.21
28049,12/13/2006 09:52:00 AM,0.015,,59.8,,11.7,69.0,,86.0,0.449,0.0175,,6.6,20.7,0.703,0.0752,56.0,25.2,,7.6
28111,01/10/2007 09:34:00 AM,,,64.6,,11.2,22.0,,20.0,0.545,0.0166,,5.4,22.8,0.751,0.0614,29.7,13.5,,7.0
28113,01/10/2007 09:26:00 AM,,,64.6,,11.3,11.0,,27.0,0.554,0.0168,,5.4,23.1,0.756,0.0603,30.5,10.4,,7.0
28184,02/07/2007 10:40:00 AM,0.0234,,86.8,,11.1,20.0,,30.0,0.481,0.0132,,7.2,31.1,0.671,0.0288,6.1,2.07,,7.4
28246,03/07/2007 10:17:00 AM,,,75.0,,11.0,10.0,,22.0,0.446,0.0133,,7.8,27.5,0.591,0.0411,14.7,3.58,,7.2
28312,04/04/2007 10:19:00 AM,0.011,,92.0,,9.5,17.0,,5.0,0.471,0.0151,,8.5,33.6,0.68,0.0542,33.3,11.2,,7.0
28314,04/04/2007 10:18:00 AM,0.012,,92.0,,9.5,4.0,,9.0,0.472,0.0147,,8.5,33.0,0.68,0.0617,38.3,10.7,,7.0
28375,05/09/2007 10:22:00 AM,,,73.9,,9.2,32.0,,33.0,0.218,0.00764,,12.4,28.3,0.37,0.0239,5.8,1.3,,7.5
28405,06/06/2007 10:43:00 AM,,,,,,,,,,,,,,,,4.44,,,
28452,06/06/2007 10:39:00 AM,0.0201,,96.8,,9.3,32.0,,28.0,0.295,0.012,,13.2,33.2,0.452,0.0274,4.1,1.8,,6.93
28496,12/03/2007 09:55:00 AM,0.0336,,75.2,,10.4,640.0,,540.0,0.656,0.0289,,6.68,26.6,1.12,0.123,77.8,25.2,,7.24
28561,07/05/2007 10:12:00 AM,0.0645,,134.0,,7.8,32.0,,52.0,0.324,0.0142,,18.1,40.4,0.544,0.0496,6.0,2.88,,7.55
28665,08/08/2007 10:38:00 AM,0.0777,,184.0,,7.7,45.0,,38.0,0.357,0.0353,,16.2,54.9,0.588,0.0621,4.0,2.63,,7.53
28741,09/05/2007 10:35:00 AM,0.035,,149.0,,8.5,160.0,,110.0,0.242,0.015,,16.9,47.5,0.454,0.0552,5.9,3.25,,7.11
28768,12/03/2007 10:00:00 AM,,,,,,,,,,,,,,,,64.4,,,
28819,10/10/2007 11:48:00 AM,0.0487,,80.3,,9.2,40.0,,51.0,0.298,0.019,,12.3,28.9,0.505,0.0517,8.8,2.47,,7.29
28836,10/10/2007 11:46:00 AM,,,,,,,,,,,,,,,,7.8,,,
28884,11/07/2007 09:56:00 AM,0.0547,,118.0,,10.1,19.0,,22.0,0.349,0.019,,8.2,39.7,0.525,0.0349,1.8,1.5,,7.05
28945,12/12/2007 10:28:00 AM,0.0268,,78.5,,12.5,14.0,,14.0,0.517,0.0167,,4.56,28.6,0.782,0.0403,10.5,4.21,,7.47
28962,12/12/2007 10:30:00 AM,,,,,,,,,,,,,,,,11.0,,,
29013,01/09/2008 11:04:00 AM,0.0265,,109.0,,8.7,260.0,,170.0,0.664,0.0177,,4.79,36.4,0.874,0.0389,4.8,2.25,,7.13
29061,06/03/2008 09:53:00 AM,,,50.6,,10.5,180.0,,92.0,0.155,0.0133,,9.89,22.2,0.254,0.0381,26.4,6.28,,6.95
29114,02/06/2008 11:09:00 AM,0.03,,122.0,,11.7,23.0,,17.0,0.737,0.0111,,5.07,38.6,0.933,0.0343,5.2,2.52,,7.11
29130,06/03/2008 10:00:00 AM,,,,,,,,,,,,,,,,21.5,,,
29131,06/03/2008 10:01:00 AM,,,,,,,,,,,,,,,,22.1,,,
29177,03/05/2008 10:52:00 AM,,,64.4,,12.1,10.0,,9.0,0.375,0.0134,,5.49,25.6,0.507,0.0276,10.0,1.7,,7.12
29193,03/05/2008 10:52:00 AM,,,,,,,,,,,,,,,,9.81,,,
29194,03/17/2008 10:25:00 AM,,,,,,,,,,,,,,,,9.6,,,
29240,04/09/2008 09:33:00 AM,0.019,,92.1,,10.4,21.0,,23.0,0.423,0.0156,,7.54,33.8,0.629,0.0283,4.9,1.4,,7.29
29256,04/09/2008 09:33:00 AM,,,,,,,,,,,,,,,,4.4,,,
29257,04/09/2008 09:38:00 AM,,,,,,,,,,,,,,,,4.0,,,
29301,05/07/2008 11:35:00 AM,,,53.0,,11.5,62.0,,77.0,0.168,0.00611,,8.42,21.3,0.294,0.0331,19.8,1.8,,7.05
29317,05/07/2008 11:50:00 AM,,,,,,,,,,,,,,,,20.8,,,
29402,06/12/2008 11:34:00 AM,,,44.4,,10.1,28.0,,21.0,0.144,0.00876,,9.02,19.0,0.228,0.0297,19.5,3.95,,7.14
29421,06/12/2008 10:45:00 AM,,,,,,,,,,,,,,,,15.6,,,
29422,06/12/2008 10:45:00 AM,,,,,,,,,,,,,,,,16.1,,,
29472,07/09/2008 11:10:00 AM,,,69.9,,8.9,18.0,,17.0,0.0868,0.00768,,14.9,26.9,0.183,0.0169,5.7,1.3,,7.04
29523,08/20/2008 09:21:00 AM,0.0606,,143.0,,7.3,1000.0,,800.0,0.397,0.0119,,17.0,46.0,0.619,0.0616,9.6,2.64,,6.99
29538,07/09/2008 12:00:00 AM,,,,,,,,,,,,,,,,6.1,,,
29550,08/06/2008 11:03:00 AM,,,,,,,,,,,,,,,,2.5,,,
29551,08/06/2008 11:08:00 AM,,,,,,,,,,,,,,,,2.5,,,
29600,08/06/2008 11:03:00 AM,0.0774,,160.0,,7.4,23.0,,28.0,0.303,0.0139,,17.9,50.1,0.544,0.0395,2.6,2.0,,7.01
29624,08/20/2008 12:00:00 AM,,,,,,,,,,,,,,,,9.9,,,
29625,08/20/2008 12:00:00 AM,,,,,,,,,,,,,,,,8.57,,,
29675,09/04/2008 11:28:00 AM,0.0313,,137.0,,8.5,37.0,,21.0,0.308,0.009,,14.7,46.3,0.453,0.0371,3.3,1.53,,7.05
29775,10/08/2008 09:22:00 AM,0.0247,,102.0,,9.9,24.0,,22.0,0.211,0.0129,,12.8,35.8,0.387,0.0473,12.9,3.73,,7.1
29835,11/05/2008 10:35:00 AM,0.015,,96.1,,10.3,160.0,,85.0,0.41,0.0178,,9.02,36.1,0.671,0.0553,7.5,4.55,,7.17
29899,12/03/2008 10:45:00 AM,0.012,,67.5,,10.5,20.0,,9.0,0.391,0.0141,,8.34,29.1,0.5,0.0315,8.6,4.81,,7.13
29969,01/06/2009 09:30:00 AM,0.0141,,72.6,,12.2,,,21.0,0.698,0.0277,,5.26,26.9,0.872,0.0472,14.3,,,7.22
29989,02/02/2009 09:23:00 AM,0.0256,,88.2,,11.6,,,10.0,0.557,0.0278,,6.06,34.8,0.655,0.0403,8.1,,,7.05
30014,03/16/2009 10:19:00 AM,0.0149,,100.0,,11.9,,,130.0,0.587,0.0204,,5.39,32.9,0.889,0.0534,11.3,,,7.36
30034,03/02/2009 09:52:00 AM,0.031,,110.0,,11.2,,,19.0,0.499,0.0136,,7.01,40.5,0.635,0.0356,4.4,,,6.91
30063,05/05/2009 09:22:00 AM,,,59.6,,10.5,,,130.0,0.195,0.0048,,9.18,25.6,0.335,0.0343,15.2,,,6.98
30083,04/06/2009 09:20:00 AM,0.0116,,89.9,,10.9,,,8.0,0.515,0.0104,,8.4,36.0,0.502,0.0234,9.0,,,7.06
30106,05/04/2009 12:22:00 PM,0.0098,,65.8,,10.3,,,5.0,0.195,0.00635,,10.1,28.3,0.314,0.0271,7.4,,,7.37
30140,06/01/2009 09:50:00 AM,0.0059,,49.7,,9.9,,,22.0,0.102,0.00704,,11.7,19.6,0.157,0.0199,8.4,,,6.92
30160,08/11/2009 09:08:00 AM,0.125,,159.0,,7.0,,,5800.0,0.366,0.036,,16.4,50.4,0.732,0.0841,10.2,,,6.94
30204,07/07/2009 12:20:00 PM,0.0237,,110.0,,7.8,,,36.0,0.204,0.0139,,15.2,39.6,0.323,0.027,6.5,,,7.11
30235,08/03/2009 08:56:00 AM,0.0997,,192.0,,6.9,,,46.0,0.321,0.0298,,20.5,53.0,0.525,0.0584,4.7,,,7.14
30279,09/08/2009 08:50:00 AM,0.0757,,143.0,,7.6,,,390.0,0.454,0.0303,,14.6,47.7,0.68,0.0621,4.4,,,6.87
30310,12/15/2009 09:30:00 AM,0.07,,108.0,,11.8,,,18.0,0.534,0.022,,4.61,39.1,0.818,0.0438,4.5,,,6.95
30330,10/05/2009 10:05:00 AM,0.152,,123.0,,8.5,,,27.0,0.402,0.0151,,11.4,44.4,0.669,0.0382,4.4,,,6.93
30383,11/02/2009 09:35:00 AM,0.104,,62.5,,10.3,,,23.0,0.342,0.0202,,8.17,23.5,0.649,0.0635,16.9,,,6.66
30421,12/07/2009 09:01:00 AM,0.0554,,89.4,,12.4,,,17.0,0.458,0.018,,3.01,33.2,0.578,0.0364,3.5,,,6.56
30452,01/04/2010 09:11:00 AM,0.0268,,87.7,,12.2,,,56.0,0.517,0.0171,,6.69,30.0,0.701,0.0389,7.11,,,7.2
30477,03/11/2010 10:20:00 AM,0.0355,,122.0,,9.0,,,5.0,0.483,0.0347,,8.85,42.3,0.727,0.0538,3.4,,,6.9
30497,02/01/2010 09:30:00 AM,0.0275,,106.0,,10.3,,,33.0,0.594,0.0162,,7.34,38.3,0.816,0.0381,4.75,,,7.02
30528,03/01/2010 09:22:00 AM,0.033,,123.0,,9.9,,,6.0,0.519,0.0179,,8.64,41.8,0.682,0.0358,5.2,,,6.43
30553,04/05/2010 09:37:00 AM,0.0336,,121.0,,10.3,,,16.0,0.562,0.0158,,8.25,42.7,0.803,0.0374,6.0,,,6.61
30577,04/21/2010 09:37:00 AM,0.019,,83.1,,9.8,,,200.0,0.334,0.00912,,9.81,32.1,0.562,0.0456,12.8,,,6.96
30597,05/03/2010 10:20:00 AM,0.0089,,61.4,,10.7,,,42.0,0.233,0.00973,,9.22,25.7,0.417,0.0521,27.2,,,6.69
30629,06/08/2010 09:30:00 AM,0.0099,,65.0,,10.3,,,23.0,0.244,0.0158,,11.1,27.7,0.381,0.0409,12.2,,,7.08
30661,08/31/2010 12:05:00 PM,0.145,,150.0,,7.3,,,530.0,0.481,0.0227,,14.4,48.5,0.941,0.0913,15.6,,,6.97
30687,07/07/2010 12:36:00 PM,0.0266,,123.0,,8.4,,,15.0,0.335,0.0128,,16.8,43.8,0.505,0.0322,3.4,,,7.2
30720,08/03/2010 09:39:00 AM,0.0601,,182.0,,8.2,,,150.0,0.384,0.0169,,15.5,56.9,0.611,0.0563,11.0,,,6.78
30766,09/08/2010 09:28:00 AM,0.0331,,131.0,,8.5,,,290.0,0.435,0.0164,,14.6,45.7,0.606,0.0553,8.8,,,6.9
30790,10/04/2010 08:13:00 AM,0.0229,,91.8,,9.0,,,40.0,0.212,0.0198,,14.3,36.1,0.351,0.0414,6.6,,,7.19
30814,11/30/2010 09:25:00 AM,0.029,,101.0,,9.2,,,73.0,0.517,0.0232,,7.31,37.0,0.786,0.0466,7.2,,,6.82
30850,11/01/2010 09:06:00 AM,0.0188,,72.0,,10.5,,,76.0,0.323,0.164,,9.62,27.6,0.498,0.196,8.4,,,6.84
30875,12/06/2010 09:45:00 AM,0.0291,,105.0,,11.8,,,16.0,0.573,0.0146,,5.19,38.5,0.686,0.0229,3.0,,,6.74
30909,01/03/2011 10:15:00 AM,0.0283,,102.0,,12.5,,,5.0,0.604,0.00922,,2.38,36.9,0.732,0.0269,5.8,,,6.26
30933,02/07/2011 08:39:00 AM,0.0064,,51.3,,11.7,,,9.0,0.293,0.0109,,6.17,21.6,0.402,0.0389,36.5,,,6.83
30969,03/07/2011 08:35:00 AM,0.0312,,119.0,,9.5,,,11.0,0.628,0.0127,,7.2,42.2,0.686,0.0408,20.9,,,7.11
31008,04/04/2011 10:05:00 AM,0.0092,,49.5,,11.6,,,31.0,0.287,0.0126,,6.68,18.4,0.42,0.0784,50.0,,,7.44
31056,05/02/2011 08:17:00 AM,0.0081,,72.8,,10.3,,,15.0,0.239,0.00765,,9.92,27.8,0.366,0.0244,12.7,,,6.87
31099,06/06/2011 08:50:00 AM,0.0052,,57.7,,11.0,,,14.0,0.131,0.00689,,10.9,23.2,0.23,0.0229,8.3,,,6.96
31155,07/05/2011 09:00:00 AM,0.0188,,90.6,,8.9,,,13.0,0.186,0.0126,,14.5,33.3,0.337,0.0222,3.5,,,6.97
31198,08/01/2011 09:00:00 AM,0.0619,,155.0,,8.7,,,23.0,0.321,0.0198,,15.2,49.1,0.508,0.0407,3.72,,,7.0
31255,09/06/2011 08:47:00 AM,0.0914,,164.0,,7.8,,,39.0,0.341,0.029,,15.5,53.3,0.577,0.0564,4.7,,,6.86
31315,10/03/2011 09:43:00 AM,0.0975,,106.0,,8.2,,,83.0,0.34,0.0254,,14.4,38.4,0.586,0.0493,3.9,,,7.42
31351,11/07/2011 09:38:00 AM,0.0574,,93.8,,11.3,,,29.0,0.327,0.0179,,6.46,36.3,0.454,0.0285,3.4,,,6.9
31400,12/05/2011 08:40:00 AM,0.0248,,84.4,,11.8,,,5.0,0.428,0.0282,,4.35,31.1,0.54,0.0422,5.0,2.2,,6.86
31443,01/03/2012 09:11:00 AM,0.0101,,53.5,,11.3,,,17.0,0.366,0.0114,,5.34,22.4,0.502,0.057,42.1,21.2,,6.68
31487,02/06/2012 08:45:00 AM,0.0099,,76.3,,11.6,,,8.0,0.542,0.0149,,5.58,31.6,0.688,0.0323,8.06,2.86,,6.91
31529,03/05/2012 09:38:00 AM,0.01,,51.0,,11.4,,,33.0,0.392,0.0114,,7.1,26.3,0.519,0.0431,29.1,12.6,,7.11
31573,04/02/2012 09:52:00 AM,,,67.2,,11.1,,,5.0,0.368,0.0122,,6.97,28.6,0.539,0.0347,16.6,6.94,,7.1
31611,05/07/2012 09:46:00 AM,,,60.9,,10.4,,,12.0,0.225,0.00865,,9.76,24.7,0.347,0.0258,10.4,4.96,,6.87
31656,06/04/2012 09:42:00 AM,0.0065,,56.2,,10.4,,,45.0,0.148,0.00826,,10.8,24.6,0.276,0.0217,10.0,3.54,,7.15
31710,07/02/2012 09:07:00 AM,0.0167,,84.9,,9.0,,,170.0,0.219,0.0201,,13.0,33.2,0.356,0.0294,4.6,2.06,,7.07
31756,08/06/2012 09:15:00 AM,0.0706,,194.0,,6.7,,,50.0,0.441,0.0247,,19.1,58.0,0.671,0.0488,2.7,1.94,,6.72
31820,09/04/2012 09:15:00 AM,0.0321,,151.0,,8.2,,,1400.0,0.286,0.0282,,15.4,51.0,0.443,0.0467,1.8,1.94,,6.96
31857,10/01/2012 09:10:00 AM,0.0324,,104.0,,9.1,,,300.0,0.257,0.033,,13.3,39.8,0.419,0.0559,3.5,1.67,,7.0
31896,11/05/2012 09:16:00 AM,0.0146,,67.7,,10.2,,,33.0,0.354,0.0231,,11.4,28.5,0.532,0.0436,8.8,4.12,,7.26
31928,12/03/2012 09:47:00 AM,0.0207,,81.3,,10.4,,,68.0,0.504,0.0241,,7.84,32.9,0.759,0.0507,6.7,6.6,,7.0
31976,02/05/2013 07:59:00 AM,0.0081,,74.4,,9.8,,,2.0,0.461,0.0127,,6.9,26.5,0.564,0.0273,7.3,5.28,,7.09
32024,01/08/2013 08:58:00 AM,0.0233,,85.4,,11.5,,,99.0,0.63,0.0163,,6.52,33.5,0.799,0.0575,11.8,8.01,,7.53
32067,03/05/2013 09:06:00 AM,0.0069,,58.8,,11.2,,,5.0,0.316,0.0131,,5.75,23.8,0.43,0.0241,5.3,3.02,,7.0
32120,04/02/2013 09:23:00 AM,0.0067,,55.7,,10.7,,,29.0,0.26,0.0104,,8.96,26.3,0.367,0.0288,9.7,4.61,,7.08
32179,05/07/2013 08:48:00 AM,0.0107,,51.9,,8.9,,,34.0,0.183,0.0268,,11.7,21.6,0.277,0.041,7.2,4.75,,7.13
32238,06/04/2013 09:12:00 AM,0.0111,,70.7,,9.5,,,18.0,0.187,0.0113,,13.3,28.5,0.308,0.024,5.1,2.7,,7.02
32309,07/01/2013 08:50:00 AM,0.019,,97.1,,8.1,,,45.0,0.224,0.0114,,18.4,35.8,0.391,0.0329,3.6,2.73,,7.12
32374,08/06/2013 09:04:00 AM,0.0648,,159.0,,7.4,,,46.0,0.405,0.0109,,18.7,50.5,0.611,0.0478,3.2,2.8,,6.97
32451,09/04/2013 09:55:00 AM,0.0504,,143.0,,7.8,,,63.0,0.35,0.0245,,17.6,46.9,0.546,0.0537,5.3,3.5,,7.01
32511,10/08/2013 08:28:00 AM,0.05,,64.2,,8.9,,,40.0,0.35,0.0177,,12.0,23.6,0.559,0.0407,9.9,4.88,,6.73
32566,11/05/2013 08:40:00 AM,0.0936,,104.0,,8.3,,,44.0,0.397,0.0305,,9.2,32.8,0.649,0.0393,4.2,1.86,,7.19
32624,12/03/2013 09:20:00 AM,0.0112,,38.6,,11.9,,,37.0,0.204,0.0133,,5.17,14.6,0.398,0.12,82.0,71.6,,6.8
32683,01/07/2014 10:45:00 AM,0.0138,,73.2,,9.8,,,15.0,0.404,0.0125,,5.96,27.4,0.484,0.0239,4.3,3.01,,7.01
32745,02/12/2014 09:26:00 AM,0.0203,,86.4,,8.6,,,33.0,0.524,0.014,,7.31,32.0,0.741,0.0604,21.9,16.5,,7.17
32795,03/04/2014 08:48:00 AM,0.0103,,71.1,,10.5,,,48.0,0.558,0.0295,,8.07,27.0,0.778,0.0707,20.6,12.6,,6.93
32850,04/08/2014 09:33:00 AM,0.0059,,65.8,,10.8,,,19.0,0.283,0.00803,,10.2,23.4,0.395,0.0299,12.1,6.34,,7.3
32951,05/13/2014 09:10:00 AM,0.0106,,73.6,,9.5,,,9.0,0.222,0.0465,,13.0,28.4,0.385,0.0696,6.47,2.74,,6.9
32993,06/10/2014 09:18:00 AM,0.0356,,117.0,,7.7,,,20.0,0.282,0.0325,,15.7,35.7,0.46,0.0329,5.36,1.99,,7.06
33101,07/02/2014 09:08:00 AM,0.0364,,127.0,,8.4,,,28.0,0.294,0.0154,,18.3,42.7,0.474,0.0396,3.52,1.86,,7.05
33151,08/12/2014 09:32:00 AM,0.02,,147.0,,7.2,,,130.0,0.23,0.0124,,19.8,51.8,0.369,0.0352,3.1,1.98,,7.14
33264,09/17/2014 08:54:00 AM,0.0405,,150.0,,7.5,,,59.0,0.319,0.0118,,16.3,48.5,0.49,0.0466,2.53,2.19,,7.11
33323,10/15/2014 08:19:00 AM,0.0206,,91.7,,8.8,,,130.0,0.24,0.0157,,14.4,34.2,0.449,0.048,7.3,4.63,,7.01
33373,11/12/2014 09:19:00 AM,0.0087,,56.4,,12.0,,,14.0,0.332,0.0124,,5.07,22.2,0.459,0.0322,6.82,4.32,,7.29
33467,12/10/2014 08:35:00 AM,0.0184,,76.7,,10.0,,,22.0,0.475,0.0173,,8.43,32.7,0.641,0.0381,8.34,5.42,,6.91
33589,01/14/2015 09:23:00 AM,0.0081,,66.6,,12.0,,,5.0,0.401,0.0117,,5.6,24.9,0.475,0.0342,13.5,8.93,,7.12
33661,02/11/2015 09:35:00 AM,0.0077,,53.6,,11.6,,,29.0,0.391,0.0132,,8.0,18.7,0.623,0.067,51.7,19.3,,7.4
33743,03/09/2015 10:14:00 AM,0.0331,,123.0,,10.6,,,8.0,0.56,0.013,,8.8,40.2,0.692,0.0271,3.81,2.07,,7.28
