Sample_ID,Collect_DateTime,Ammonia Nitrogen,Conductivity,"Conductivity, Field",Dissolved Oxygen,"Dissolved Oxygen, Field",E. coli,Enterococcus,Fecal Coliform,Nitrite + Nitrate Nitrogen,Orthophosphate Phosphorus,Silica,Temperature,Total Alkalinity,Total Nitrogen,Total Phosphorus,Total Suspended Solids,Turbidity,pH,"pH, Field"
25816,06/15/2004 12:30:00 PM,0.013,,151.0,,9.1,61.0,,75.0,0.0576,0.0484,,14.5,58.2,0.393,0.0632,0.9,1.6,,7.4
25817,06/15/2004 12:47:00 PM,,,112.0,,10.0,43.0,,36.0,0.775,0.0119,,13.2,44.9,0.865,0.0218,1.5,1.3,,7.4
25889,07/13/2004 12:14:00 PM,0.015,,141.0,,10.6,200.0,,120.0,0.586,0.0119,19.4,16.4,56.3,0.752,0.0246,2.8,2.0,,7.7
25890,07/13/2004 12:00:00 PM,0.0449,,192.0,,4.7,360.0,,220.0,0.0585,0.0884,,17.9,70.3,0.518,0.116,3.1,2.41,,7.1
25891,07/13/2004 11:43:00 AM,0.015,,153.0,,10.0,62.0,,61.0,0.629,0.0118,,15.3,59.9,0.874,0.0226,1.1,0.78,,7.4
25963,08/10/2004 09:57:00 AM,0.012,,144.0,,10.5,180.0,,230.0,0.575,0.0108,19.5,16.3,58.7,0.728,0.0298,4.8,2.07,,7.5
25964,08/10/2004 10:19:00 AM,,,223.0,,5.0,950.0,,1500.0,0.081,0.243,,18.3,68.3,0.406,0.278,5.5,1.2,,7.0
25965,08/10/2004 10:45:00 AM,0.013,,156.0,,9.6,130.0,,57.0,0.636,0.0139,,15.7,63.7,0.74,0.0266,0.9,0.94,,7.2
26031,09/13/2004 12:10:00 PM,0.013,,110.0,,10.6,410.0,,680.0,0.703,0.015,18.2,13.6,42.8,0.898,0.0334,4.8,3.18,,7.6
26084,10/12/2004 11:35:00 AM,0.015,,184.0,,8.0,110.0,,150.0,0.155,0.0452,,13.4,61.1,0.448,0.0601,0.6,1.5,,6.9
26086,10/12/2004 12:00:00 AM,,,,,,,,,,,,,,,0.0648,,,,
26087,10/12/2004 12:00:00 AM,,,,,,,,,,,,,,,0.0745,,,,
26088,10/12/2004 12:00:00 AM,,,,,,,,,,,,,,,0.0563,,,,
26092,10/12/2004 11:00:00 AM,0.141,,129.0,,10.0,150.0,,120.0,0.785,0.0298,18.1,12.1,49.2,1.22,0.0561,7.2,3.11,,7.3
26093,10/12/2004 11:30:00 AM,0.015,,182.0,,8.2,77.0,,88.0,0.155,0.0452,,13.4,61.8,0.47,0.0621,1.12,1.5,,6.8
26094,10/12/2004 10:40:00 AM,0.0785,,130.0,,10.1,180.0,,160.0,0.94,0.0209,,11.7,49.2,1.09,0.039,7.5,2.28,,7.3
26143,01/18/2005 10:40:00 AM,0.016,,57.7,,11.6,250.0,,260.0,1.47,0.0118,10.8,7.8,13.9,2.56,0.195,327.0,189.0,,7.3
26204,11/09/2004 10:37:00 AM,0.122,,125.0,,10.3,80.0,,80.0,0.965,0.0269,17.8,8.9,44.9,1.36,0.0491,3.9,1.9,,7.3
26205,11/09/2004 11:08:00 AM,0.011,,218.0,,8.8,14.0,,13.0,0.254,0.0691,,9.2,58.8,0.651,0.0875,0.6,1.2,,7.0
26206,11/09/2004 11:30:00 AM,0.0613,,118.0,,11.0,70.0,,75.0,1.05,0.0175,,9.0,44.5,1.36,0.0346,7.7,1.7,,7.3
26262,12/07/2004 10:24:00 AM,0.0352,,105.0,,11.3,59.0,,73.0,1.09,0.0163,16.3,6.7,35.4,1.32,0.0444,8.1,3.1,,7.0
26263,12/07/2004 10:37:00 AM,0.017,,165.0,,10.0,58.0,,41.0,0.359,0.0369,,6.8,45.9,0.732,0.0597,6.8,5.11,,6.9
26264,12/07/2004 10:55:00 AM,0.02,,101.0,,11.3,46.0,,30.0,1.24,0.0108,,6.7,35.6,1.42,0.0261,7.5,3.07,,7.1
26324,01/11/2005 11:57:00 AM,0.014,,125.0,,12.3,24.0,,28.0,1.22,0.0111,,3.3,45.9,1.38,0.0231,2.9,1.8,,7.0
26326,01/11/2005 12:00:00 AM,,,,,,,,,,,,,,,0.0401,,,,
26327,01/11/2005 12:00:00 AM,,,,,,,,,,,,,,,0.056,,,,
26328,01/11/2005 12:00:00 AM,,,,,,,,,,,,,,,0.0391,,,,
26332,01/11/2005 11:29:00 AM,0.017,,122.0,,12.3,28.0,,31.0,1.11,0.0128,15.8,3.1,43.5,1.27,0.03,4.02,1.9,,6.9
26333,01/11/2005 11:45:00 AM,0.018,,151.0,,10.8,15.0,,21.0,0.526,0.022,,2.9,47.6,0.819,0.044,3.2,3.46,,6.9
26334,01/11/2005 11:56:00 AM,0.012,,125.0,,12.3,30.0,,19.0,1.23,0.0111,,3.3,46.0,1.37,0.0278,2.7,2.03,,7.0
26400,02/15/2005 10:45:00 AM,0.02,,116.0,,12.5,11.0,,13.0,1.09,0.0117,17.1,4.1,42.0,1.16,0.0316,2.5,1.9,,7.5
26401,02/15/2005 10:55:00 AM,0.012,,142.0,,11.1,47.0,,70.0,0.403,0.0203,,4.4,45.6,0.607,0.04,1.0,1.7,,7.3
26402,02/15/2005 12:00:00 PM,,,118.0,,12.7,14.0,,11.0,1.14,0.00993,,4.6,42.7,1.25,0.027,2.3,1.2,,7.5
26449,10/31/2005 01:17:00 PM,0.0606,,118.0,,10.4,1500.0,,2100.0,0.817,0.0211,19.6,10.4,48.4,1.4,0.0957,32.8,9.49,,7.5
26491,03/15/2005 09:44:00 AM,0.0253,,136.0,,10.8,51.0,,42.0,0.853,0.0123,21.3,7.8,50.5,1.02,0.0297,2.6,1.6,,7.5
26492,03/15/2005 10:02:00 AM,0.015,,207.0,,9.3,8.0,,6.0,0.204,0.0286,,9.1,61.3,0.466,0.047,1.0,1.6,,7.3
26493,03/15/2005 10:22:00 AM,,,138.0,,10.8,25.0,,19.0,0.925,0.00875,,7.9,52.0,1.02,0.0215,0.8,0.77,,7.4
26557,04/12/2005 12:00:00 AM,,,,,,,,,,,,,,,0.0388,,,,
26558,04/12/2005 12:00:00 AM,,,,,,,,,,,,,,,0.0482,,,,
26559,04/12/2005 12:00:00 AM,,,,,,,,,,,,,,,0.0367,,,,
26563,04/12/2005 10:25:00 AM,0.012,,100.0,,9.8,37.0,,32.0,0.876,0.00939,16.1,7.0,37.2,1.11,0.0301,5.3,3.32,,7.3
26564,04/12/2005 10:41:00 AM,,,133.0,,10.3,40.0,,48.0,0.206,0.0147,,8.6,43.5,0.514,0.035,4.0,3.89,,7.3
26565,04/12/2005 11:05:00 AM,,,101.0,,10.7,42.0,,33.0,1.01,0.00833,,6.9,38.3,1.2,0.023,4.5,2.58,,7.3
26630,05/10/2005 10:09:00 AM,0.017,,96.2,,10.5,1300.0,,2000.0,0.722,0.0146,15.1,11.4,36.0,1.37,0.0832,56.8,22.9,,7.4
26632,05/10/2005 10:07:00 AM,0.018,,93.3,,10.4,1900.0,,2000.0,0.714,0.0146,13.7,11.4,35.9,1.35,0.0851,57.6,20.5,,7.5
26633,05/10/2005 10:29:00 AM,0.016,,128.0,,9.1,1500.0,,800.0,0.175,0.032,,13.1,47.4,0.733,0.0656,6.4,4.84,,7.3
26634,05/10/2005 10:52:00 AM,,,87.2,,10.8,2700.0,,2500.0,0.762,0.0126,,11.3,33.5,1.36,0.0728,54.6,21.1,,7.4
26702,06/14/2005 10:22:00 AM,0.017,,157.0,,8.2,45.0,,63.0,0.0986,0.0291,,14.7,53.5,0.454,0.0476,2.0,2.03,,7.4
26704,06/14/2005 10:39:00 AM,,,118.0,,11.1,110.0,,140.0,0.689,0.01,18.6,12.5,47.2,0.835,0.025,2.4,1.3,,7.9
26705,06/14/2005 10:20:00 AM,0.016,,157.0,,8.2,80.0,,68.0,0.0993,0.029,,14.7,53.8,0.431,0.0468,1.4,2.06,,7.4
26706,06/14/2005 10:02:00 AM,,,,,10.6,120.0,,140.0,0.761,0.00992,,11.8,48.3,0.896,0.0203,2.0,1.1,,7.5
26770,07/12/2005 10:13:00 AM,0.018,,123.0,,9.8,170.0,,260.0,0.696,0.0126,20.4,14.3,49.7,0.857,0.0257,2.3,1.5,,7.5
26771,07/12/2005 09:50:00 AM,0.0208,,206.0,,7.2,91.0,,160.0,0.115,0.0316,,17.1,69.0,0.425,0.0492,1.2,1.9,,7.2
26772,07/12/2005 09:20:00 AM,0.01,,123.0,,9.8,100.0,,86.0,0.748,0.0107,,13.6,50.1,0.914,0.0229,1.9,1.1,,7.3
26839,08/09/2005 11:12:00 AM,0.278,,347.0,,1.6,18.0,,12.0,0.021,0.0284,,16.8,153.0,1.09,0.0771,8.8,8.14,,7.1
26841,08/09/2005 10:43:00 AM,,,147.0,,10.5,240.0,,180.0,0.685,0.0153,22.6,15.5,59.5,0.834,0.0308,3.1,1.6,,7.9
26842,08/09/2005 11:10:00 AM,0.284,,345.0,,1.7,22.0,,38.0,,0.0296,,16.8,155.0,1.24,0.0933,11.0,10.5,,7.1
26843,08/09/2005 11:45:00 AM,0.011,,161.0,,10.0,120.0,,130.0,0.724,0.0153,,15.4,64.3,0.853,0.0269,0.9,0.79,,7.4
26934,09/13/2005 10:46:00 AM,0.019,,142.0,,10.5,360.0,,250.0,0.709,0.013,20.3,12.0,59.8,0.885,0.0336,3.27,1.5,,7.9
26935,09/13/2005 10:32:00 AM,,,206.0,,8.0,210.0,,190.0,0.134,0.0253,,13.5,60.8,0.404,0.0451,1.3,1.9,,7.3
26936,09/13/2005 10:19:00 AM,0.013,,152.0,,10.7,160.0,,160.0,0.75,0.0134,,11.3,63.5,0.852,0.0309,3.7,1.8,,7.5
27018,10/11/2005 11:10:00 AM,0.0643,,141.0,,10.8,170.0,,160.0,0.772,0.0211,20.1,11.5,56.6,1.02,0.0408,4.2,2.07,,7.4
27019,10/11/2005 11:25:00 AM,,,213.0,,7.5,360.0,,340.0,0.141,0.026,,12.8,78.5,0.501,0.0734,22.4,7.41,,7.0
27020,10/11/2005 11:45:00 AM,0.0291,,141.0,,10.6,120.0,,250.0,0.799,0.0174,,11.3,56.5,0.996,0.0332,3.9,1.9,,7.1
27094,01/09/2006 12:58:00 PM,0.011,,75.6,,10.6,74.0,,76.0,1.68,0.0099,13.1,7.9,25.2,2.03,0.0763,58.2,17.9,,7.2
27128,11/15/2005 09:53:00 AM,0.018,,50.4,,12.1,46.0,,44.0,1.93,0.0126,16.3,6.2,43.3,2.11,0.0333,13.3,4.51,,7.1
27129,11/15/2005 10:09:00 AM,0.011,,136.0,,11.1,14.0,,11.0,0.444,0.0177,,6.3,45.0,0.795,0.0375,2.7,2.57,,7.1
27130,11/15/2005 10:26:00 AM,0.012,,90.4,,12.7,39.0,,29.0,1.91,0.00946,,6.2,35.4,2.15,0.0303,12.7,5.23,,7.1
27191,12/13/2005 11:17:00 AM,0.0384,,114.0,,12.4,29.0,,30.0,1.37,0.0128,17.3,5.1,43.0,1.45,0.0317,4.43,3.27,,7.6
27192,12/13/2005 11:31:00 AM,0.011,,151.0,,11.7,37.0,,33.0,0.566,0.0144,,3.5,57.2,0.768,0.0276,,2.56,,7.5
27193,12/13/2005 11:59:00 AM,0.014,,79.6,,12.1,17.0,,20.0,1.41,0.0113,,5.7,45.6,1.46,0.0235,2.23,1.5,,7.7
27252,02/14/2006 10:17:00 AM,,,117.0,,11.5,9.0,,18.0,0.593,0.0129,,5.2,38.4,0.846,0.0299,1.6,2.81,,6.9
27254,02/14/2006 10:27:00 AM,0.014,,97.5,,12.5,26.0,,90.0,1.16,0.0103,17.6,5.7,35.2,1.38,0.026,7.1,3.47,,7.0
27255,02/14/2006 10:15:00 AM,0.01,,117.0,,11.5,26.0,,23.0,0.596,0.0131,,5.2,42.0,0.852,0.0295,1.5,2.55,,6.9
27256,02/14/2006 09:44:00 AM,,,98.5,,12.9,20.0,,39.0,1.28,0.00897,,5.7,41.2,1.48,0.0256,6.2,3.13,,6.9
27307,09/19/2006 12:05:00 PM,0.0446,,128.0,,9.8,1300.0,,2000.0,0.685,0.0168,20.1,12.7,50.4,1.04,0.0718,39.3,9.16,,7.2
27368,03/14/2006 09:10:00 AM,0.014,,106.0,,12.2,19.0,,19.0,1.04,0.00671,17.3,6.6,38.8,1.2,0.0257,2.1,1.4,,7.4
27369,03/14/2006 09:19:00 AM,,,138.0,,11.4,1.0,,2.0,0.299,0.0077,,6.7,43.7,0.494,0.0277,0.9,1.3,,7.4
27370,03/14/2006 09:33:00 AM,,,108.0,,12.2,12.0,,9.0,1.17,0.00634,,6.6,39.9,1.27,0.0222,2.2,1.3,,7.4
27437,04/11/2006 10:33:00 AM,,,110.0,,11.1,65.0,,81.0,0.882,0.00638,16.5,8.1,41.9,1.04,0.0246,2.2,1.2,,7.7
27438,04/11/2006 10:50:00 AM,0.011,,149.0,,10.5,10.0,,7.0,0.111,0.0114,,9.3,51.0,0.384,0.0299,0.7,1.2,,7.5
27439,04/11/2006 11:16:00 AM,,,110.0,,10.9,13.0,,15.0,0.96,0.00511,,8.3,42.8,1.08,0.0226,1.4,1.0,,7.6
27492,05/09/2006 10:09:00 AM,,,121.0,,11.3,95.0,,95.0,0.95,0.00978,,8.6,45.6,1.04,0.0248,2.6,1.7,,7.5
27494,05/09/2006 09:41:00 AM,0.017,,118.0,,11.9,64.0,,90.0,0.856,0.0113,7.62,8.6,44.6,0.988,0.0283,2.6,1.6,,7.6
27495,05/09/2006 09:55:00 AM,0.0204,,167.0,,9.0,36.0,,33.0,0.137,0.0208,,10.8,56.0,0.443,0.0391,1.1,1.6,,7.4
27496,05/09/2006 10:08:00 AM,0.011,,121.0,,11.3,140.0,,83.0,0.956,0.0104,,8.5,45.5,1.07,0.0248,2.6,1.8,,7.5
27570,06/13/2006 12:20:00 PM,0.013,,102.0,,10.2,530.0,,1300.0,0.765,0.0121,16.2,12.9,37.4,1.06,0.0457,12.8,5.95,,7.5
27571,06/13/2006 01:15:00 PM,0.011,,143.0,,8.3,290.0,,480.0,0.123,0.021,,15.8,50.0,0.496,0.0486,3.5,2.8,,7.5
27572,06/13/2006 12:50:00 PM,,,95.7,,10.8,490.0,,600.0,0.845,0.0101,,12.5,35.9,1.13,0.0365,10.6,5.37,,7.6
27638,07/11/2006 12:53:00 PM,,,134.0,,11.2,53.0,,57.0,0.663,0.0067,19.2,15.2,53.1,0.716,0.0203,2.1,0.85,,8.2
27639,07/11/2006 01:11:00 PM,0.04,,223.0,,7.3,78.0,,69.0,0.124,0.025,,18.2,71.9,0.382,0.0485,0.9,1.6,,7.0
27640,07/11/2006 01:24:00 PM,,,139.0,,10.1,67.0,,93.0,0.712,0.00662,,15.0,55.2,0.752,0.0164,1.1,0.61,,7.4
27703,08/15/2006 10:15:00 AM,0.0452,,150.0,,9.6,250.0,,210.0,0.792,0.0205,21.8,14.7,58.5,0.881,0.0423,2.8,0.82,,7.4
27704,08/15/2006 11:09:00 AM,0.011,,160.0,,9.8,79.0,,100.0,0.797,0.0136,,14.0,61.8,0.812,0.0295,0.8,0.64,,7.1
27747,08/29/2006 02:54:00 PM,0.0395,,101.0,,10.0,91.0,,100.0,0.819,0.0209,22.4,15.8,59.5,0.872,0.0436,3.1,1.3,,7.8
27749,08/29/2006 03:25:00 PM,0.012,,162.0,,10.0,100.0,,190.0,0.827,0.0156,22.8,14.7,110.0,0.801,0.0316,1.2,1.3,,7.4
27758,09/12/2006 11:50:00 AM,0.0233,,152.0,,10.9,190.0,,470.0,0.776,0.0172,23.0,13.8,60.5,0.892,0.0369,2.8,1.4,,8.1
27759,09/12/2006 11:24:00 AM,0.01,,167.0,,10.8,60.0,,160.0,0.798,0.0134,,13.0,66.0,0.843,0.029,1.0,0.71,,7.8
27845,10/10/2006 10:45:00 AM,0.0983,,153.0,,10.5,130.0,,210.0,0.766,0.0325,24.1,9.5,61.6,1.03,0.0579,4.8,1.5,,7.8
27846,10/10/2006 11:03:00 AM,0.019,,236.0,,6.4,39.0,,44.0,0.349,0.02,,12.3,75.0,0.538,0.0422,,0.97,,7.2
27847,10/10/2006 11:20:00 AM,0.0304,,159.0,,11.1,66.0,,110.0,0.764,0.0192,,9.3,64.9,0.901,0.0309,1.0,0.95,,7.6
27895,11/07/2006 12:15:00 PM,,,65.2,,9.6,350.0,,400.0,1.49,0.0104,10.4,12.0,15.8,2.26,0.129,430.0,278.0,,7.2
27936,11/14/2006 08:40:00 AM,,,74.2,,10.5,55.0,,59.0,1.31,0.00907,14.0,8.1,22.2,1.41,0.053,80.0,29.5,,7.3
27937,11/14/2006 08:56:00 AM,,,109.0,,9.7,30.0,,50.0,0.61,0.0228,,8.1,32.8,0.919,0.0441,3.1,3.99,,7.2
27938,11/14/2006 09:10:00 AM,,,75.9,,10.7,50.0,,38.0,1.65,0.00938,,8.0,22.3,1.9,0.0467,83.4,27.3,,7.3
27989,05/21/2007 12:57:00 PM,0.013,,117.0,,10.7,230.0,,240.0,0.587,0.00635,17.2,10.9,45.1,0.772,0.027,6.9,2.1,,7.8
28031,12/12/2006 10:30:00 AM,0.016,,79.4,,11.7,150.0,,150.0,1.01,0.0115,12.7,7.4,24.6,1.36,0.0504,35.7,13.2,,6.6
28032,12/12/2006 10:53:00 AM,0.0243,,100.0,,11.3,36.0,,52.0,0.418,0.0278,,7.1,28.8,0.816,0.0584,12.5,7.9,,6.9
28033,12/12/2006 11:07:00 AM,0.011,,78.3,,12.0,110.0,,78.0,1.15,0.00934,,7.3,25.4,1.44,0.0456,41.0,13.5,,6.8
28096,01/09/2007 10:15:00 AM,,,75.4,,12.0,21.0,,8.0,1.08,0.00875,14.4,7.6,23.3,1.33,0.0511,40.1,14.7,,7.0
28097,01/09/2007 10:45:00 AM,,,107.0,,10.8,10.0,,7.0,0.644,0.015,,7.5,31.7,0.885,0.0294,2.5,2.71,,7.0
28098,01/09/2007 11:09:00 AM,,,73.7,,11.8,15.0,,20.0,1.22,0.00748,,7.5,22.5,1.49,0.0514,45.9,14.5,,7.0
28164,02/06/2007 09:59:00 AM,0.012,,151.0,,10.7,5.0,,1.0,0.403,0.0175,,6.5,47.2,0.57,0.0308,1.7,1.7,,7.0
28166,02/06/2007 09:45:00 AM,0.015,,115.0,,12.1,35.0,,29.0,0.923,0.0102,18.2,7.0,41.3,1.05,0.0206,3.6,1.7,,7.3
28167,02/06/2007 09:57:00 AM,0.011,,151.0,,10.6,5.0,,2.0,0.399,0.0172,,6.5,46.6,0.583,0.0309,1.7,1.7,,7.0
28168,02/06/2007 10:16:00 AM,,,114.0,,11.8,18.0,,19.0,1.01,0.00929,,7.0,41.4,1.13,0.019,2.3,1.5,,7.2
28229,03/06/2007 10:08:00 AM,,,85.5,,12.3,9.0,,7.0,0.912,0.00797,15.1,6.8,28.6,1.06,0.0217,6.8,3.0,,6.9
28230,03/06/2007 10:31:00 AM,,,133.0,,10.9,8.0,,4.0,0.317,0.0146,,8.2,40.8,0.544,0.0296,1.8,1.6,,6.9
28231,03/06/2007 10:54:00 AM,,,84.7,,12.4,9.0,,23.0,1.0,0.00748,,6.9,28.5,1.18,0.0204,7.4,3.03,,6.8
28294,04/03/2007 10:52:00 AM,,,94.7,,12.2,7.0,,14.0,0.889,0.00696,,6.1,33.8,1.15,0.0273,12.8,4.81,,7.1
28296,04/03/2007 10:13:00 AM,0.011,,94.5,,11.9,9.0,,18.0,0.822,0.00831,15.4,6.0,33.5,1.09,0.0302,11.7,4.17,,7.2
28297,04/03/2007 10:29:00 AM,0.01,,132.0,,10.8,7.0,,11.0,0.314,0.0146,,7.4,43.8,0.581,0.0337,2.04,2.01,,7.2
28298,04/03/2007 10:50:00 AM,,,94.4,,12.2,9.0,,12.0,0.895,0.00731,,6.1,34.6,1.17,0.0264,14.0,4.39,,7.2
28359,05/08/2007 12:05:00 PM,0.011,,104.0,,11.1,46.0,,37.0,0.628,0.00866,18.5,12.6,46.1,0.814,0.0242,7.3,1.5,,7.7
28360,05/08/2007 12:22:00 PM,0.017,,165.0,,8.5,33.0,,36.0,0.161,0.0279,,14.4,57.3,0.433,0.0491,2.6,2.0,,7.3
28361,05/08/2007 12:38:00 PM,,,103.0,,10.4,16.0,,13.0,0.7,0.0072,,13.1,46.7,0.843,0.0185,2.0,0.77,,7.5
28435,06/05/2007 10:50:00 AM,,,134.0,,10.1,210.0,,230.0,0.675,0.00704,19.9,13.3,52.3,0.863,0.0205,5.9,2.17,,7.41
28436,06/05/2007 11:07:00 AM,0.0209,,169.0,,8.3,47.0,,63.0,0.126,0.0392,,14.9,61.2,0.419,0.0557,0.8,1.4,,7.09
28437,06/05/2007 11:25:00 AM,,,139.0,,11.1,61.0,,90.0,0.724,0.00813,,12.8,54.2,0.897,0.0162,2.5,1.2,,7.23
28492,12/03/2007 12:36:00 PM,0.0291,,61.1,,9.9,1600.0,,2100.0,0.826,0.0284,7.8,7.82,15.7,1.69,0.292,177.0,158.0,,7.15
28550,07/05/2007 10:24:00 AM,0.0508,,137.0,,9.6,160.0,,200.0,0.626,0.00983,20.0,15.5,53.5,0.849,0.0318,2.4,1.3,,7.79
28551,07/05/2007 10:47:00 AM,0.0267,,125.0,,8.2,86.0,,84.0,0.065,0.0165,,17.3,63.2,0.329,0.0467,0.63,1.4,,7.5
28552,07/05/2007 11:10:00 AM,0.0201,,142.0,,9.6,110.0,,250.0,0.675,0.01,,15.3,55.5,0.918,0.0267,1.6,1.4,,7.5
28648,08/07/2007 09:34:00 AM,0.014,,147.0,,10.1,290.0,,260.0,0.591,0.0126,19.8,14.5,58.4,0.77,0.024,1.0,0.86,,7.78
28649,08/07/2007 09:51:00 AM,0.013,,185.0,,8.6,160.0,,110.0,0.0793,0.0225,,15.6,70.0,0.312,0.0378,0.7,1.3,,7.53
28650,08/07/2007 10:04:00 AM,,,157.0,,10.3,240.0,,150.0,0.625,0.0116,,13.9,62.5,0.784,0.0198,0.5,0.87,,7.54
28721,09/04/2007 12:30:00 PM,,,148.0,,7.6,1200.0,,4100.0,0.211,0.0399,,18.1,47.0,0.706,0.0855,6.6,6.09,,7.51
28723,09/04/2007 12:01:00 PM,0.0338,,109.0,,8.0,3400.0,,4000.0,0.485,0.0279,11.6,16.0,41.2,0.956,0.098,27.9,13.5,,7.37
28724,09/04/2007 12:41:00 PM,,,149.0,,7.7,1500.0,,4900.0,0.212,0.039,,18.1,48.1,0.707,0.0866,8.75,6.56,,7.52
28725,09/04/2007 01:10:00 PM,,,142.0,,8.9,2000.0,,1200.0,0.562,0.00947,,14.9,54.9,0.84,0.0363,10.4,2.33,,7.56
28798,10/09/2007 12:35:00 PM,0.0481,,121.0,,10.1,210.0,,110.0,0.911,0.0182,16.4,11.3,42.6,1.17,0.0397,6.6,2.07,,7.58
28799,10/09/2007 12:50:00 PM,0.0708,,143.0,,9.0,140.0,,78.0,0.186,0.0482,,12.9,43.3,0.639,0.0915,13.5,14.5,,7.4
28800,10/09/2007 01:15:00 PM,,,121.0,,10.0,130.0,,160.0,0.996,0.0115,,11.4,45.2,1.16,0.023,2.9,1.7,,7.44
28866,11/06/2007 10:15:00 AM,0.0272,,137.0,,11.9,39.0,,34.0,0.663,0.0156,19.8,7.52,52.2,0.852,0.0263,1.9,0.75,,7.62
28867,11/06/2007 10:35:00 AM,0.011,,173.0,,9.4,37.0,,53.0,0.112,0.0179,,8.1,58.4,0.345,0.0279,0.5,0.65,,7.24
28868,11/06/2007 10:46:00 AM,,,140.0,,11.8,30.0,,27.0,0.761,0.0113,,7.51,53.8,0.878,0.0169,,0.57,,7.42
28928,12/12/2007 10:20:00 AM,0.0204,,106.0,,11.7,13.0,,20.0,0.985,0.0112,16.6,5.48,36.0,1.42,0.0249,7.6,2.6,,7.36
28929,12/12/2007 10:40:00 AM,0.013,,143.0,,10.8,8.0,,3.0,0.491,0.0163,,5.9,46.3,0.805,0.028,1.0,1.1,,7.28
28930,12/12/2007 10:55:00 AM,0.011,,103.0,,11.9,32.0,,22.0,1.23,0.0094,,5.5,35.4,1.55,0.0209,4.4,2.47,,7.39
29002,01/08/2008 12:33:00 PM,0.019,,107.0,,12.0,50.0,,31.0,0.935,0.00912,16.6,5.15,33.7,1.16,0.0245,5.8,2.32,,7.39
29003,01/08/2008 12:53:00 PM,0.014,,122.0,,12.1,18.0,,14.0,0.386,0.0125,,5.13,38.3,0.623,0.0353,8.4,5.73,,7.32
29004,01/08/2008 01:09:00 PM,,,101.0,,13.0,29.0,,23.0,1.03,0.00805,,5.21,33.6,1.22,0.0198,3.7,1.5,,7.32
29052,06/03/2008 01:06:00 PM,0.021,,113.0,,10.6,1500.0,,550.0,0.617,0.0155,,11.3,46.8,0.791,0.038,7.65,2.23,,7.5
29057,06/03/2008 01:05:00 PM,0.0212,,113.0,,10.6,1100.0,,580.0,0.617,0.0152,16.9,11.3,46.3,0.788,0.0366,7.47,2.24,,7.5
29099,02/05/2008 10:48:00 AM,0.013,,107.0,,12.2,65.0,,86.0,0.932,0.0083,16.9,5.27,35.8,1.08,0.023,6.9,5.24,,7.31
29100,02/05/2008 11:08:00 AM,0.0214,,138.0,,11.2,19.0,,16.0,0.393,0.0112,,5.13,42.6,0.615,0.0334,8.4,11.4,,7.25
29101,02/05/2008 11:27:00 AM,,,107.0,,11.8,45.0,,18.0,1.08,0.00793,,5.25,36.8,1.23,0.0162,4.0,2.02,,7.26
29159,03/04/2008 10:38:00 AM,0.01,,91.7,,11.9,18.0,,17.0,0.788,0.00873,15.1,6.58,33.4,0.955,0.0199,5.2,1.8,,7.22
29161,03/04/2008 10:36:00 AM,,,91.8,,12.0,21.0,,19.0,0.771,0.00958,14.8,6.56,33.7,1.0,0.0204,5.6,1.4,,7.23
29162,03/04/2008 11:02:00 AM,,,126.0,,11.7,21.0,,26.0,0.209,0.0122,,7.5,43.0,0.513,0.0338,3.2,1.8,,7.43
29163,03/04/2008 11:20:00 AM,,,92.2,,11.8,10.0,,15.0,0.888,0.00812,,6.78,33.8,1.07,0.0167,4.5,1.1,,7.21
29224,04/08/2008 12:08:00 PM,0.01,,84.6,,12.1,26.0,,14.0,0.861,0.00934,14.6,6.46,28.5,1.02,0.0194,7.6,1.5,,7.29
29225,04/08/2008 12:28:00 PM,,,135.0,,11.3,49.0,,32.0,0.167,0.0124,,8.37,45.2,0.369,0.0248,2.0,1.4,,7.46
29226,04/08/2008 12:46:00 PM,,,83.4,,11.8,21.0,,9.0,0.971,0.00734,,6.52,28.8,1.15,0.016,7.65,1.4,,7.15
29284,05/06/2008 10:54:00 AM,,,159.0,,9.6,3.0,,5.0,0.147,0.0198,,11.9,55.8,0.376,0.0342,2.9,1.1,,7.35
29286,05/06/2008 10:15:00 AM,,,109.0,,11.3,21.0,,19.0,0.708,0.00862,16.9,10.1,40.9,0.815,0.0205,3.7,0.81,,7.33
29287,05/06/2008 10:48:00 AM,,,160.0,,9.6,6.0,,4.0,0.14,0.0195,,11.9,55.2,0.378,0.0332,2.6,1.3,,7.35
29288,05/06/2008 11:16:00 AM,,,106.0,,11.1,60.0,,32.0,0.805,0.00754,,9.88,40.3,0.86,0.0156,3.7,1.4,,7.19
29338,06/19/2008 01:28:00 PM,,,,,,,,,,,,12.7,43.5,,,,,,7.4
29387,06/11/2008 10:42:00 AM,0.01,,81.7,,11.2,170.0,,94.0,0.652,0.0125,14.8,9.21,31.1,0.802,0.0311,15.0,2.47,,7.17
29388,06/11/2008 10:57:00 AM,0.011,,146.0,,9.8,29.0,,43.0,0.144,0.0233,,11.2,53.0,0.395,0.0395,3.3,1.7,,7.15
29389,06/11/2008 11:15:00 AM,,,79.0,,11.5,59.0,,160.0,0.72,0.0114,,9.06,30.1,0.843,0.0274,15.2,3.68,,7.1
29456,07/08/2008 10:00:00 AM,0.012,,131.0,,10.5,160.0,,80.0,0.578,0.00926,19.5,13.5,53.6,0.724,0.0162,2.6,0.66,,7.56
